country_code,region_name,iata,icao,airport,latitude,longitude,country
PG,Central,FNE,AYFA,Fane Airport,-8.549277778,147.0858333,Papua New Guinea
PG,Morobe,PGE,,Yegepa Airport,-7.134444444,146.1563889,Papua New Guinea
PG,Central,TPI,AYTI,Tapini Airport,-8.356666667,146.9891667,Papua New Guinea
PG,Western Highlands,PGN,AYPG,Pangia Airport,-6.386,144.1084,Papua New Guinea
PG,Morobe,FIN,AYFI,Finschhafen Airport,-6.621750109,147.85405,Papua New Guinea
PG,Southern Highlands,WAJ,AYWF,Wawoi Falls Airport,-6.9523,142.6557,Papua New Guinea
PG,Western,UNG,AYKI,Kiunga Airport,-6.125710011,141.2819977,Papua New Guinea
PG,Southern Highlands,PLE,AYPB,Paiela Airport,-5.3725,142.9761111,Papua New Guinea
PG,West Sepik,VAI,AYVN,Vanimo Airport,-2.6926,141.3028,Papua New Guinea
PG,National Capital District (Port Moresby),PMN,AYPQ,Pumani Airport,-9.7469,149.4766,Papua New Guinea
PG,Milne Bay,VIV,,Vivigani Airfield,-9.303333333,150.3188889,Papua New Guinea
PG,West New Britain,WBC,AYWJ,Wapolu Airport,-9.3376,150.5093,Papua New Guinea
PG,Central,EFG,AYEF,Efogi Airport,-9.153805556,147.6598056,Papua New Guinea
PG,Western Highlands,UAE,AYAE,Mount Aue Airport,-6.234166667,144.6647222,Papua New Guinea
PG,Gulf,VMU,AYBA,Baimuru Airport,-7.496860027,144.8199005,Papua New Guinea
PG,Western,WEP,AYXW,Weam Airport,-8.6184,141.1381,Papua New Guinea
PG,Gulf,WAO,AYWB,Wabo Airport,-6.989444444,145.0751111,Papua New Guinea
PG,Southern Highlands,PMP,AYPJ,Pimaga Airport,-6.499166667,143.5102778,Papua New Guinea
PG,Enga,WBM,AYWD,Wapenamanda Airport,-5.643300056,143.8950043,Papua New Guinea
PG,Morobe,WGU,,Wagau Airport,-6.8519,146.8022,Papua New Guinea
PG,Western,WPM,AYXP,Wipim Airport,-8.788220406,142.8820038,Papua New Guinea
PG,National Capital District (Port Moresby),PPX,,Param Airport,-9.99,149.477,Papua New Guinea
PG,Central,WTP,AYWT,Woitape Airport,-8.545833333,147.2525,Papua New Guinea
PG,West New Britain,WIU,AYIX,Witu Airport,-4.689522,149.440112,Papua New Guinea
PG,East Sepik,WWK,AYWK,Wewak Airport,-3.583830118,143.6690063,Papua New Guinea
PG,East New Britain,WKN,AYWQ,Wakunai Airport,-5.8603,155.2223,Papua New Guinea
PG,Western,DAU,AYDU,Daru Airport,-9.086759567,143.2079926,Papua New Guinea
PG,New Ireland,PUA,,Puas Airport,-2.395,150.2361,Papua New Guinea
PG,Chimbu,CMU,AYCH,Chimbu Airport,-6.024290085,144.970993,Papua New Guinea
PG,Southern Highlands,PUI,,Pureni Airport,-5.8429,142.8279,Papua New Guinea
PG,West New Britain,CGC,AYCG,Cape Gloucester Airport,-5.458965,148.432417,Papua New Guinea
PG,East New Britain,RAA,,Rakanda Airport,-4.2096,152.4385,Papua New Guinea
PG,Morobe,BUL,AYBU,Bulolo Airport,-7.216286671,146.6495419,Papua New Guinea
PG,Madang,WNU,AYWH,Wanuma Airport,-4.8961,145.3213,Papua New Guinea
PG,Bougainville,BUA,AYBK,Buka Island Airport,-5.422319889,154.6730042,Papua New Guinea
PG,Eastern Highlands,WOA,AYWO,Wonenara Airport,-6.796861111,145.8919444,Papua New Guinea
PG,Western,BSP,AYBH,Bensbach Airport,-8.858055556,141.2594444,Papua New Guinea
PG,East New Britain,RAW,,Arawa Airport,-6.220555556,155.5713889,Papua New Guinea
PG,Western,BPK,AYBQ,Biangabip Airport,-5.526388889,141.7445833,Papua New Guinea
PG,Southern Highlands,WSA,AYIW,Wasua Airport,-8.2836,142.8697,Papua New Guinea
PG,Western,BOT,AYET,Bosset Airport,-7.237257,141.1063222,Papua New Guinea
PG,National Capital District (Port Moresby),RAX,AYYO,Oram Airport,-9.632916667,148.0480556,Papua New Guinea
PG,Western,ABP,,Atkamba Airport,-6.065555556,141.0952778,Papua New Guinea
PG,Morobe,WSU,AYWS,Wasu Airport,-5.961709449,147.1982253,Papua New Guinea
PG,Eastern Highlands,ADC,AYAN,Andakombe Airport,-7.137222222,145.7447222,Papua New Guinea
PG,Morobe,WTT,AYWC,Wantoat Airport,-6.1325,146.4677778,Papua New Guinea
PG,Morobe,AEK,AYAX,Aseki Airport,-7.350804856,146.1938667,Papua New Guinea
PG,Morobe,WUG,AYWU,Wau Airport,-7.345555556,146.7186111,Papua New Guinea
PG,National Capital District (Port Moresby),AFR,AYAF,Afore Airport,-9.142222222,148.3908333,Papua New Guinea
PG,West New Britain,WUM,,Wasum Airport,-6.0491,149.337,Papua New Guinea
PG,Southern Highlands,AGK,,Kagua Airport,-6.396388889,143.8536111,Papua New Guinea
PG,Western Highlands,WUV,AYVW,Wuvulu Island Airport,-1.736111111,142.8366667,Papua New Guinea
PG,Western,AKG,AYGU,Anguganak Airport,-3.560504,142.217307,Papua New Guinea
PG,National Capital District (Port Moresby),XBN,AYBZ,Biniguni Airport,-9.6425,149.3038889,Papua New Guinea
PG,Western,AMF,AYAA,Ama Airport,-4.101111111,141.67,Papua New Guinea
PG,National Capital District (Port Moresby),RBP,AYRE,Rabaraba Airport,-9.971111111,149.8322222,Papua New Guinea
PG,Western Highlands,AMG,,Amboin Airport,-4.6,143.5,Papua New Guinea
PG,Southern Highlands,RGE,,Porgera Airport,-5.4792,143.1236,Papua New Guinea
PG,Western,AMU,AYAM,Amanab Airport,-3.586,141.2143333,Papua New Guinea
PG,Western,XYR,AYED,Edwaki Airport,-3.883986,141.792234,Papua New Guinea
PG,Central,AOA,,Aroa Airport,-9.0254,146.8,Papua New Guinea
PG,Western Highlands,YEQ,AYYK,Yankisa Airport,-5.109722222,143.9176667,Papua New Guinea
PG,Western Highlands,AOB,,Annanberg Airport,-4.904166667,144.6358333,Papua New Guinea
PG,Central,RKU,AYRK,Kairuku Airport,-8.817000054,146.5243833,Papua New Guinea
PG,Eastern Highlands,AON,,Arona Airport,-6.25,145.9666667,Papua New Guinea
PG,Western,RMN,AYRG,Rumginae Airport,-5.897222222,141.2716667,Papua New Guinea
PG,National Capital District (Port Moresby),APP,,Asapa Airport,-8.979166667,148.1036111,Papua New Guinea
PG,National Capital District (Port Moresby),RNR,,Robinson River Airport,-10.171,148.823,Papua New Guinea
PG,Southern Highlands,APR,AYPE,April River Airport,-4.676666667,142.5401389,Papua New Guinea
PG,Western Highlands,RUU,,Ruti Airport,-5.334444444,144.2566667,Papua New Guinea
PG,National Capital District (Port Moresby),ARP,,Aragip Airport,-9.883333333,149.4833333,Papua New Guinea
PG,Morobe,YVD,AYXE,Yeva Airport,-7.548,146.188,Papua New Guinea
PG,West New Britain,ASZ,,Asirim Airport,-6.009722222,150.3686111,Papua New Guinea
PG,Western,SBC,AYSO,Selbang Airport,-5.315,141.752,Papua New Guinea
PG,Western,ATP,AYAI,Aitape Airstrip,-3.143611111,142.3468056,Papua New Guinea
PG,Morobe,ZEN,AYZA,Zenag Airport,-6.952222222,146.61625,Papua New Guinea
PG,Western Highlands,AUI,AYND,Aua Island Airport,-1.460555556,143.0647222,Papua New Guinea
PG,Western,SBE,AYSA,Suabi Airport,-6.104444444,142.2783333,Papua New Guinea
PG,Southern Highlands,AUJ,AYAT,Ambunti Airport,-4.215666667,142.8231667,Papua New Guinea
PG,National Capital District (Port Moresby),WED,,Wedau Airport,-10.0954,150.0826,Papua New Guinea
PG,Morobe,AUV,AYUM,Aumo Airport,-5.731111111,148.4452778,Papua New Guinea
PG,Madang,AWR,,Awar Airport,-4.124,144.853,Papua New Guinea
PG,National Capital District (Port Moresby),AZB,,Amazon Bay Airport,-10.29916667,149.3383333,Papua New Guinea
PG,West New Britain,BAA,AYBL,Bialla Airport,-5.330560207,151.0079956,Papua New Guinea
PG,West New Britain,BAJ,,Bali Airport,-4.883333333,149.1333333,Papua New Guinea
PG,National Capital District (Port Moresby),BAP,,Baibara Airport,-10.3432,149.6414,Papua New Guinea
PG,Morobe,BCP,AYBC,Bambu Airport,-5.863611111,146.4925,Papua New Guinea
PG,Morobe,BDZ,AYBG,Baindoung Airport,-6.347222222,146.9422222,Papua New Guinea
PG,Central,BEA,,Bereina Airport,-8.64,146.5083,Papua New Guinea
PG,Madang,BIJ,,Biliau Airport,-5.578,146.339,Papua New Guinea
PG,Western,BIZ,,Bimin Airport,-5.286111111,142.0330556,Papua New Guinea
PG,Western Highlands,BMH,AYBO,Bomai Airport,-6.373166667,144.637,Papua New Guinea
PG,Southern Highlands,BMZ,AYBF,Bamu Airport,-7.8485,143.2433,Papua New Guinea
PG,National Capital District (Port Moresby),BNM,AYBD,Bodinumu Airport,-9.107777778,147.6667222,Papua New Guinea
PG,Eastern Highlands,BNT,AYDI,Bundi Airport,-5.742222222,145.2275,Papua New Guinea
PG,Morobe,BNV,,Boana Airport,-6.433,146.825,Papua New Guinea
PG,Western Highlands,BNZ,,Banz Airport,-5.807,144.623,Papua New Guinea
PG,East New Britain,BOQ,,Boku Airport,-6.5427,155.3419,Papua New Guinea
PG,East New Britain,BOV,,Boang Island Airport,-3.3834,153.2812,Papua New Guinea
PG,National Capital District (Port Moresby),BPB,,Boridi Airport,-9.1333333,147.5333333,Papua New Guinea
PG,Morobe,BPD,AYBP,Bapi Airport,-7.743611111,147.0205556,Papua New Guinea
PG,Eastern Highlands,BRH,,Brahman Airport,-5.7,145.3666667,Papua New Guinea
PG,Morobe,BRP,AYBR,Biaru Airport,-7.6693,146.7594,Papua New Guinea
PG,Western,BVP,,Bolovip Airport,-5.3633,141.655,Papua New Guinea
PG,Morobe,BWJ,,Bawan Airport,-6.396944444,146.8816667,Papua New Guinea
PG,Western,BWP,AYBI,Bewani Airport,-3.021666667,141.1652778,Papua New Guinea
PG,Morobe,BXZ,AYNS,Bunsil Airport,-5.7243,147.8667,Papua New Guinea
PG,East New Britain,CPI,,Cape Orford Airport,-5.448333333,152.0819444,Papua New Guinea
PG,National Capital District (Port Moresby),CPN,,Cape Rodney Airport,-10.179823,148.3790302,Papua New Guinea
PG,Western Highlands,CVB,AYCB,Chungrebu Airport,-4.806620121,144.7149963,Papua New Guinea
PG,National Capital District (Port Moresby),CVL,,Cape Vogel Airport,-9.67,150.0197222,Papua New Guinea
PG,Madang,DAF,,Daup Airport,-4.7403,145.9515,Papua New Guinea
PG,National Capital District (Port Moresby),DAO,,Dabo Airport,-8.431944444,147.8430556,Papua New Guinea
PG,Western,DBP,AYDB,Debepare Airport,-6.308611111,141.9055556,Papua New Guinea
PG,National Capital District (Port Moresby),DDM,,Dodoima Airport,-8.177361111,147.8094444,Papua New Guinea
PG,Morobe,DER,AYDE,Derim Airport,-6.144722222,147.1072222,Papua New Guinea
PG,Western,DLB,,Dalbertis Airport,56.7416667,23.8911111,Papua New Guinea
PG,Morobe,DNU,AYDN,Dinangat Airport,-6.1546,146.6772,Papua New Guinea
PG,National Capital District (Port Moresby),DOI,AYDO,Doini Island Airport,-10.7009,150.7218,Papua New Guinea
PG,National Capital District (Port Moresby),DOO,AYDR,Dorobisoro Airstrip,-9.461855,147.920907,Papua New Guinea
PG,East New Britain,DOS,,Dios Airport,-5.5609,154.9616,Papua New Guinea
PG,Eastern Highlands,DPU,,Dumpu Airport,-5.858,145.705,Papua New Guinea
PG,Morobe,EGA,AYEN,Engati Airport,-6.9179,146.1053,Papua New Guinea
PG,National Capital District (Port Moresby),EIA,,Popondetta Airport,-8.2,147.85,Papua New Guinea
PG,New Ireland,EMI,AYEE,Emirau Airport,-1.653949991,149.9757667,Papua New Guinea
PG,National Capital District (Port Moresby),EMO,AYEO,Emo Airport,-9.1234,148.0415,Papua New Guinea
PG,National Capital District (Port Moresby),EMS,AYEB,Embessa Airport,-9.447,148.7628,Papua New Guinea
PG,Western,EPT,AYEL,Eliptamin Airport,-5.0412,141.6779,Papua New Guinea
PG,Southern Highlands,ERE,AYEV,Erave Airport,-6.606463154,143.9002132,Papua New Guinea
PG,Central,ERU,AYER,Erume Airport,-8.2538,146.9747,Papua New Guinea
PG,National Capital District (Port Moresby),ESA,,Esa'ala Airport,-9.874327023,150.9542084,Papua New Guinea
PG,Western,FAQ,AYFR,Frieda River Airport,-4.610468,141.960138,Papua New Guinea
PG,Western,FRQ,AYFE,Feramin Airport,-5.208,141.6988,Papua New Guinea
PG,West New Britain,FUB,,Fulleborn Airport,-6.1518,150.6264,Papua New Guinea
PG,Western,FUM,AYFU,Fuma Airport,-6.3933,142.4408,Papua New Guinea
PG,Morobe,GAR,AYGI,Garaina Airport,-7.875625027,147.1412659,Papua New Guinea
PG,West New Britain,GAZ,AYGJ,Guasopa Airport,-9.225918,152.944352,Papua New Guinea
PG,Western,GBC,AYGS,Gasuke Airport,-6.1028,141.7393,Papua New Guinea
PG,Western Highlands,GBF,AYNE,Negarbo Airport,-6.567778,144.703058,Papua New Guinea
PG,National Capital District (Port Moresby),GEW,AYGC,Gewoia Airport,-9.2263,148.4949,Papua New Guinea
PG,Western,GLP,AYUP,Gulgubip Airport,-5.2808,141.5411,Papua New Guinea
PG,National Capital District (Port Moresby),GOC,AYGX,Gora Airport,-9.0021,148.2364,Papua New Guinea
PG,East New Britain,GOE,AYGL,Gonaili Airstrip,-5.527716614,151.5733333,Papua New Guinea
PG,National Capital District (Port Moresby),GRH,,Garuahi Airport,-10.225149,150.487667,Papua New Guinea
PG,Morobe,GRL,AYGG,Garasa Airport,-7.980713,147.213461,Papua New Guinea
PG,Western,GUE,,Guriaso Airport,-3.583167,141.5895,Papua New Guinea
PG,Central,GUG,AYGF,Guari Airport,-8.1286,146.8722,Papua New Guinea
PG,Western,GUV,AYML,Mougulu Airport,-6.280859,142.420775,Papua New Guinea
PG,Western,GVI,AYGV,Green River Airport,-3.902242899,141.170517,Papua New Guinea
PG,Morobe,GWN,,Gnarowein Airport,-6.555,146.248,Papua New Guinea
PG,Madang,HAZ,,Hatzfeldthaven Airport,-4.4033,145.2056,Papua New Guinea
PG,Southern Highlands,HBD,AYHB,Habi Airport,-6.32,142.4893,Papua New Guinea
PG,Southern Highlands,HIT,AYHO,Haivaro Airport,-6.9406,143.059,Papua New Guinea
PG,Morobe,HNI,AYHE,Heiweni Airport,-7.4223,146.4276,Papua New Guinea
PG,Central,HNN,AYHH,Honinabi Airport,-16.2457,142.1771,Papua New Guinea
PG,Eastern Highlands,HOC,AYOK,Komako Airport,-7.3984,145.8827,Papua New Guinea
PG,Morobe,HWA,AYHU,Hawabango Airport,-7.392994,146.003487,Papua New Guinea
PG,Southern Highlands,HYF,AYHF,Hayfields Airport,-3.69838,143.057902,Papua New Guinea
PG,National Capital District (Port Moresby),IAU,,Iaura Airport,-9.7833333,148.1,Papua New Guinea
PG,West New Britain,IBI,,Iboki Airport,-5.5536,149.19,Papua New Guinea
PG,Morobe,IDN,AYID,Indagen Airport,-6.22663,147.244,Papua New Guinea
PG,Madang,ILX,,Ileg Airport,-5.4917,145.8022,Papua New Guinea
PG,National Capital District (Port Moresby),IMA,,Iamalele Airport,-9.5107,150.5246,Papua New Guinea
PG,Western,IMD,AYIO,Imonda Airport,-3.328,141.1573,Papua New Guinea
PG,Morobe,IMN,AYII,Imane Airport,-6.7524,146.1072,Papua New Guinea
PG,Central,IOK,,Iokea Airport,-8.401,146.277,Papua New Guinea
PG,National Capital District (Port Moresby),IOP,,Ioma Airport,-8.3614,147.84,Papua New Guinea
PG,East New Britain,IUS,,Inus Airport,-5.7568,155.1498,Papua New Guinea
PG,Madang,JOP,AYJS,Josephstaal Airport,-4.747083333,145.0070833,Papua New Guinea
PG,East New Britain,KAF,,Karato Airport,-6.2655,155.3052,Papua New Guinea
PG,Southern Highlands,KAK,,Kar Airport,-6.2333333,143.4833333,Papua New Guinea
PG,Central,KAQ,AYKH,Kamulai Airport,-8.150694444,146.834,Papua New Guinea
PG,Morobe,KBM,AYKB,Kabwum Airport,-6.155472222,147.1914722,Papua New Guinea
PG,Southern Highlands,KCJ,AYOQ,Komaio Airport,-7.2714,143.5952,Papua New Guinea
PG,Southern Highlands,KDE,AYOW,Koroba Airport,-5.6952,142.7441,Papua New Guinea
PG,Southern Highlands,KDP,AYNN,Kandep Airport,-5.840611111,143.5072222,Papua New Guinea
PG,Western,KDQ,AYTO,Kamberatoro Airport,-3.600556,141.051667,Papua New Guinea
PG,Eastern Highlands,KEG,AYLG,Keglsugl Airport,-5.832777778,145.0972222,Papua New Guinea
PG,Morobe,KEX,AYNB,Kanabea Airport,-7.538888889,145.905,Papua New Guinea
PG,Morobe,KGB,AYOE,Konge Airport,-6.2239,147.2152,Papua New Guinea
PG,Central,KGH,AYJO,Yongai Airport,-8.5289,147.4603,Papua New Guinea
PG,Western,KGM,AYIM,Kungim Airport,-5.671,141.03,Papua New Guinea
PG,Morobe,KIA,,Kaiapit Airport,-6.275,146.27,Papua New Guinea
PG,Southern Highlands,KII,AYLI,Kibuli Airport,-9.006528,142.698056,Papua New Guinea
PG,Central,KIQ,AYRA,Kira Airport,-8.065111111,147.3320278,Papua New Guinea
PG,National Capital District (Port Moresby),KIZ,,Kikinonda Airport,-8.5284,147.9309,Papua New Guinea
PG,East New Britain,KJU,,Kamiraba Airport,-3.1995,151.9077,Papua New Guinea
PG,Western Highlands,KMB,AYON,Koinambe Airport,-5.4875,144.6069444,Papua New Guinea
PG,Morobe,KMF,AYKD,Kamina Airport,-7.64925,145.9569444,Papua New Guinea
PG,Western Highlands,KNE,AYKJ,Kanainj Airport,-5.2903,144.7072,Papua New Guinea
PG,Morobe,KNL,,Kelanoa Airport,-6.01,147.49,Papua New Guinea
PG,Southern Highlands,KOM,AYOO,Komo-Manda Airport,-6.0682,142.8598,Papua New Guinea
PG,Morobe,KOR,AYRO,Kakoro Airport,-7.834666667,146.5335,Papua New Guinea
PG,Southern Highlands,KPA,AYKG,Kopiago Airport,-5.3883,142.4977,Papua New Guinea
PG,Western,KPE,AYYP,Yapsiei Airport,-4.628055556,141.0941667,Papua New Guinea
PG,Southern Highlands,KPF,AYDL,Kondubol Airport,-8.5336,142.5049,Papua New Guinea
PG,Southern Highlands,KPL,,Kapal Airport,-8.630184,142.823756,Papua New Guinea
PG,Western Highlands,KPM,AYAQ,Kompiam Airport,-5.381666667,143.9247222,Papua New Guinea
PG,Eastern Highlands,KQL,AYOL,Kol Airport,-5.731166667,144.846,Papua New Guinea
PG,Central,KRU,AYEA,Kerau Airport,-8.271612,147.071899,Papua New Guinea
PG,Madang,KRX,AYKR,Karkar Airport,-4.557,145.9404,Papua New Guinea
PH,Palawan,SWL,RPSV,San Vicente Airport,10.525,119.273889,Philippines
PH,Misamis Oriental,OZC,RPMO,Labo Airport,8.178509712,123.8420029,Philippines
PH,La Union,SFE,RPUS,San Fernando Airport,16.59560013,120.3030014,Philippines
PH,Pampanga,CRK,RPLC,Clark International Airport,15.186,120.559998,Philippines
PH,Batanes,BSO,RPUO,Basco Airport,20.4513,121.980003,Philippines
PH,Capiz,RXS,RPVR,Roxas Airport,11.59770012,122.7519989,Philippines
PH,Quezon,BSI,RPLE,Balesin Airport,14.419365,122.039402,Philippines
PH,Negros Occidental,AAV,RPMA,Allah Valley Airport,6.366819859,124.7509995,Philippines
PH,Sulu,JOL,RPMJ,Jolo Airport,6.05366993,121.0110016,Philippines
PH,Aklan,KLO,RPVK,Kalibo International Airport,11.67940044,122.3759995,Philippines
PH,Iloilo,ILO,RPVI,Iloilo International Airport,10.833017,122.493358,Philippines
PH,Palawan,USU,RPVV,Francisco B. Reyes Airport,12.12150002,120.0999985,Philippines
PH,Cavite,SGL,RPLS,Danilo Atienza Air Base,14.49540043,120.9039993,Philippines
PH,Samar,CYP,RPVC,Calbayog Airport,12.07269955,124.5449982,Philippines
PH,Antique,EUQ,RPVS,Evelio Javier Airport (Antique Airport),10.76599979,121.9329987,Philippines
PH,Samar,TGB,,Tagbita Airport,12.072077,124.545567,Philippines
PH,Mindoro Occidental,LBX,RPLU,Lubang Airport,13.85540009,120.1050034,Philippines
PH,Surigao del Sur,TDG,RPMW,Tandag Airport,9.072110176,126.1709976,Philippines
PH,Bohol,TAG,RPVT,Tagbilaran Airport,9.665442,123.853533,Philippines
PH,Leyte,OMC,RPVO,Ormoc Airport,11.05799961,124.5650024,Philippines
PH,Palawan,CUJ,,Culion Airport,11.8553,119.9378,Philippines
PH,Camarines Norte,DTE,RPUD,Bagasbas Airport,14.12919998,122.9800034,Philippines
PH,Zamboanga del Sur,PAG,RPMP,Pagadian Airport,7.830731448,123.4611797,Philippines
PH,Albay,LGP,RPLP,Legazpi International Airport,13.1575,123.735,Philippines
PH,Mindoro Occidental,MBO,RPUM,Mamburao Airport,13.20810032,120.6050034,Philippines
PH,Northern Samar,CRM,RPVF,Catarman National Airport,12.5024004,124.6360016,Philippines
PH,Cagayan,TUG,RPUT,Tuguegarao Airport,17.64336768,121.7331505,Philippines
PH,Masbate,MBT,RPVJ,Moises R. Espinosa Airport (Masbate Airport),12.369682,123.630095,Philippines
PH,Ilocos Norte,LAO,RPLI,Laoag International Airport,18.17810059,120.5319977,Philippines
PH,Aurora,BQA,RPUR,Dr. Juan C. Angara Airport,15.729309,121.500034,Philippines
PH,Palawan,CYU,RPLO,Cuyo Airport,10.85809994,121.0690002,Philippines
PH,Palawan,RZP,RPSD,Cesar Lim Rodriguez Airport,10.81874,119.507697,Philippines
PH,Zamboanga del Norte,XSO,RPNO,Siocon Airport,7.710481328,122.1611881,Philippines
PH,Aklan,MPH,RPVE,Godofredo P. Ramos Airport (Caticlan Airport),11.9245,121.954002,Philippines
PH,Negros Occidental,DGT,RPVD,Sibulan Airport (Dumaguete Airport),9.333709717,123.3000031,Philippines
PH,Compostela Valley,MXI,RPMQ,Mati Airport (Imelda R. Marcos Airport),6.949091,126.27368,Philippines
PH,Surigao del Sur,BPH,RPMF,Bislig Airport,8.195949554,126.3219986,Philippines
PH,Isabela,CYZ,RPUY,Cauayan Airport,16.92989922,121.7529984,Philippines
PH,Cagayan,LLC,RPLH,Cagayan North International Airport (Lal-lo Airport),18.181111,121.745,Philippines
PH,South Cotabato,GES,RPMR,General Santos International Airport (Tambler Airport),6.058000088,125.0960007,Philippines
PH,Davao del Sur,DVO,RPMD,Francisco Bangoy International Airport,7.125520229,125.6460037,Philippines
PH,Bukidnon,XMA,,Maramag Airport,7.7538,125.0333,Philippines
PH,Surigao del Sur,BNQ,,Baganga Airport,7.611944444,126.5688889,Philippines
PH,Iloilo,ICO,RPSG,Sicogon Airport,11.4595,123.2506,Philippines
PH,Maguindanao,MLP,RPMM,Malabang Airport,7.617219925,124.0589981,Philippines
PH,Zamboanga del Sur,ZAM,RPMZ,Zamboanga International Airport,6.922420025,122.0599976,Philippines
PH,Palawan,XCN,,Coron Airport,12.121078,120.099018,Philippines
PH,Surigao del Norte,IAO,RPNS,Sayak Airport (Siargao Airport),9.8591,126.014,Philippines
PH,Sulu,SSV,,Siasi Airport,5.558,120.833,Philippines
PH,Surigao del Norte,SUG,RPMS,Surigao Airport,9.755838326,125.4809475,Philippines
PH,Lanao del Norte,IGN,RPMI,Maria Cristina Airport (Iligan Airport),8.13049,124.214996,Philippines
PH,Mindoro Occidental,SJI,RPUH,San Jose Airport,12.36149979,121.0469971,Philippines
PH,Tawi-Tawi,TWT,RPMN,Sanga-Sanga Airport,5.046991,119.742996,Philippines
PH,Misamis Oriental,CGY,RPMY,Laguindingan Airport,8.612203,124.456496,Philippines
PH,Camiguin,CGM,RPMH,Camiguin Airport,9.253520012,124.7070007,Philippines
PH,Aurora,CGG,,Casiguran Airport,16.1941,122.0651,Philippines
PH,Cebu,CEB,RPVM,Mactan-Cebu International Airport,10.30749989,123.9789963,Philippines
PH,National Capital Region,MNL,RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.019997,Philippines
PH,Bataan,SFS,RPLB,Subic Bay International Airport,14.79440022,120.2710037,Philippines
PH,Tawi-Tawi,CDY,RPMU,Cagayan de Sulu Airport,7.013999939,118.4960022,Philippines
PH,Maguindanao,CBO,RPMC,Awang Airport,7.165239811,124.2099991,Philippines
PH,Zamboanga del Norte,DPL,RPMG,Dipolog Airport,8.601983499,123.3418751,Philippines
PH,Leyte,TAC,RPVA,Daniel Z. Romualdez Airport,11.228035,125.027761,Philippines
PH,Agusan del Norte,BXU,RPME,Bancasi Airport,8.9515,125.4788,Philippines
PH,Catanduanes,VRC,RPUV,Virac Airport,13.5763998,124.2060013,Philippines
PH,Marinduque,MRQ,RPUW,Marinduque Airport,13.36100006,121.8259964,Philippines
PH,Eastern Samar,DSG,,Dilasag Airport,16.44583333,122.2068056,Philippines
PH,Romblon,TBH,RPVU,Tugdan Airport,12.31099987,122.0849991,Philippines
PH,Palawan,ENI,RPEN,El Nido Airport,11.202399,119.416087,Philippines
PH,Benguet,BAG,RPUB,Loakan Airport,16.37509918,120.6200027,Philippines
PH,Negros Occidental,BCD,RPVB,Bacolod-Silay International Airport,10.7764,123.014999,Philippines
PH,Sultan Kudarat,LWA,,Lebak Airport,6.6739,124.0581,Philippines
PH,Camarines Sur,WNP,RPUN,Naga Airport,13.5848999,123.2699966,Philippines
PH,Palawan,PPS,RPVP,Puerto Princesa International Airport,9.742119789,118.7590027,Philippines
PH,Zamboanga Sibugay,IPE,RPMV,Ipil Airport,7.785560131,122.6019974,Philippines
PK,Sindh,ZIZ,,Zamzama Airport,26.71094444,67.66725,Pakistan
PK,Punjab,LYP,OPFA,Faisalabad International Airport,31.36499977,72.99479675,Pakistan
PK,Azad Jammu and Kashmir,XJM,OPMA,Mangla Airport,33.05009842,73.63839722,Pakistan
PK,Balochistan,PJG,OPPG,Panjgur Airport,26.9545002,64.13249969,Pakistan
PK,Gilgit-Baltistan,KDU,OPSD,Skardu Airport,35.33549881,75.53600311,Pakistan
PK,Khyber Pakhtunkhwa,CJL,OPCH,Chitral Airport,35.88660049,71.80059814,Pakistan
PK,Sindh,HDD,OPKD,Hyderabad Airport,25.3181,68.366096,Pakistan
PK,Punjab,SKT,OPST,Sialkot International Airport,32.53555679,74.3638916,Pakistan
PK,Sindh,SKZ,OPSK,Sukkur Airport,27.72200012,68.79170227,Pakistan
PK,Punjab,DEA,OPDG,Dera Ghazi Khan International Airport,29.96100044,70.48590088,Pakistan
PK,Sindh,DDU,OPDD,Dadu Airport,26.74080086,67.66660309,Pakistan
PK,Sindh,MPD,OPMP,Sindhri Airport,25.68280029,69.07279968,Pakistan
PK,Balochistan,REQ,,Reko Diq Airport,29.04692,62.196819,Pakistan
PK,Khyber Pakhtunkhwa,PAJ,OPPC,Parachinar Airport,33.90209961,70.07160187,Pakistan
PK,Balochistan,TUK,OPTU,Turbat International Airport,25.9864006,63.03020096,Pakistan
PK,Gilgit-Baltistan,GIL,OPGT,Gilgit Airport,35.91880035,74.33360291,Pakistan
PK,Balochistan,KDD,OPKH,Khuzdar Airport,27.79059982,66.64730072,Pakistan
PK,Balochistan,GWD,OPGD,Gwadar International Airport,25.23329926,62.32949829,Pakistan
PK,Khyber Pakhtunkhwa,TLB,OPTA,Tarbela Dam Airport,33.98609924,72.61139679,Pakistan
PK,Punjab,LHE,OPLA,Allama Iqbal International Airport,31.52160072,74.4036026,Pakistan
PK,Balochistan,NHS,,Nushki Airport,29.53899956,66.02330017,Pakistan
PK,Punjab,RYK,OPRK,Shaikh Zayed International Airport,28.38389969,70.27960205,Pakistan
PK,Sindh,RZS,OPSW,Sawan Airport,26.9662,68.878098,Pakistan
PK,Balochistan,PSI,OPPI,Pasni Airport,25.29050064,63.3451004,Pakistan
PK,Balochistan,SUL,OPSU,Sui Airport,28.64509964,69.17690277,Pakistan
PK,Balochistan,ORW,OPOR,Ormara Airport,25.27470016,64.58599854,Pakistan
